1779088255512002	204	361
1779088255521496	204	287
1779088255521497	204	303
1779088255521503	204	302
1779088255521504	204	306
1779088255521506	204	308
1779088255521506	204	311
1779088255521507	204	315
1779088255521508	204	317
1779088255521510	204	319
1779088255521511	204	322
1779088255521513	204	324
1779088255521513	204	327
1779088255521515	204	329
1779088255521518	204	511
1779088255521518	204	520
1779088255521518	204	524
1779088255521519	204	527
1779088255521519	204	531
1779088255521521	204	533
1779088255521529	204	641
1779088255521530	204	651
1779088255521531	204	654
1779088255521532	204	658
1779088255521532	204	661
1779088255521534	204	664
1779088255521534	204	667
1779088255521535	204	677
1779088255521535	204	680
1779088255531309	204	440
1779088255531310	204	464
1779088255531310	204	469
1779088255531311	204	475
1779088255531311	204	482
1779088255531312	204	487
1779088255531312	204	493
1779088255531313	204	499
1779088255531313	204	505
1779088255531314	204	510
1779088255531315	204	515
1779088255531315	204	521
1779088255531316	204	526
1779088255531316	204	532
1779088255531316	204	538
1779088255531317	204	543
1779088255531317	204	548
1779088255531318	204	554
1779088255531318	204	560
1779088255531319	204	566
1779088255531319	204	571
1779088255531320	204	579
1779088255531320	204	585
1779088255531321	204	590
1779088255531321	204	596
1779088255531322	204	601
1779088255531323	204	607
1779088255531323	204	612
1779088255531327	204	615
1779088255531330	204	618
1779088255542050	204	428
1779088255542050	204	445
1779088255542051	204	452
1779088255542051	204	457
1779088255542052	204	463
1779088255542052	204	469
1779088255542052	204	475
1779088255542052	204	481
1779088255542053	204	486
1779088255542053	204	493
1779088255542054	204	499
1779088255542054	204	504
1779088255542054	204	510
1779088255542055	204	516
1779088255542055	204	522
1779088255542056	204	531
1779088255542056	204	536
1779088255542056	204	542
1779088255542057	204	548
1779088255542067	204	544
1779088255542068	204	549
1779088255542068	204	555
1779088255542069	204	560
1779088255542077	204	568
1779088255542078	204	565
1779088255542079	204	570
1779088255542079	204	576
1779088255542080	204	581
1779088255542081	204	587
1779088255542081	204	593
1779088255542087	204	593
1779088255542088	204	598
1779088255551785	204	413
1779088255551786	204	430
1779088255551787	204	436
1779088255551787	204	441
1779088255551787	204	448
1779088255551788	204	453
1779088255551788	204	459
1779088255551789	204	465
1779088255551789	204	470
1779088255551790	204	476
1779088255551790	204	482
1779088255551790	204	487
1779088255551791	204	493
1779088255551791	204	499
1779088255551791	204	505
1779088255551792	204	510
1779088255551792	204	515
1779088255551792	204	521
1779088255551793	204	526
1779088255551794	204	532
1779088255551794	204	539
1779088255551794	204	545
1779088255551795	204	550
1779088255551795	204	556
1779088255551796	204	562
1779088255551796	204	567
1779088255551796	204	572
1779088255551797	204	578
1779088255551797	204	584
1779088255561478	204	357
1779088255561478	204	374
1779088255561479	204	381
1779088255561479	204	387
1779088255561480	204	393
1779088255561480	204	399
1779088255561480	204	406
1779088255561480	204	412
1779088255561481	204	417
1779088255561481	204	423
1779088255561481	204	429
1779088255561482	204	435
1779088255561482	204	440
1779088255561482	204	446
1779088255561483	204	452
1779088255561483	204	458
1779088255561483	204	464
1779088255561484	204	470
1779088255561484	204	475
1779088255561484	204	481
1779088255561485	204	488
1779088255561485	204	494
1779088255561485	204	500
1779088255561485	204	506
1779088255561486	204	511
1779088255561486	204	517
1779088255561486	204	522
1779088255561487	204	528
1779088255561488	204	533
1779088255572120	204	426
1779088255572121	204	444
1779088255572121	204	451
1779088255572122	204	456
1779088255572122	204	461
1779088255572122	204	467
1779088255572123	204	473
